,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3687,1.15,Ideal,H,VS1,62.7,57.0,6.68,6.64,4.17,6996.436005404154
3688,0.5,Ideal,F,SI2,61.6,57.0,5.14,5.08,3.15,1175.538029443992
3689,0.72,Ideal,E,SI1,62.3,57.0,5.7,5.76,3.57,2651.649914940711
3690,1.0,Very Good,E,SI1,59.2,59.0,6.49,6.55,3.86,4904.284707047247
3691,2.05,Premium,G,SI2,60.1,59.0,8.2,8.3,4.96,14667.427959335986
3692,0.7,Ideal,G,VS2,60.0,57.0,5.8,5.84,3.49,2807.8165621187795
3693,0.32,Very Good,D,VVS1,61.9,54.0,4.42,4.46,2.75,988.2829261404974
3694,0.32,Premium,H,VVS1,61.5,59.0,4.37,4.41,2.7,714.4973376924719
3695,0.32,Ideal,E,SI1,61.6,54.0,4.42,4.45,2.73,619.9785139602303
3696,0.41,Premium,E,SI2,62.9,58.0,4.77,4.74,2.99,835.8930092059372
3697,0.3,Very Good,G,VS2,63.0,56.0,4.27,4.3,2.7,577.0032946956644
3698,0.41,Premium,E,VVS1,60.7,58.0,4.8,4.86,2.93,1371.9884408543642
3699,0.4,Good,E,SI1,63.6,57.0,4.65,4.69,2.97,856.1877179247685
3700,0.8,Ideal,D,SI1,61.7,56.0,5.96,6.0,3.69,3549.775294018972
3701,0.3,Very Good,H,SI1,62.9,58.0,4.24,4.28,2.68,439.21655958028424
3702,2.06,Ideal,G,SI2,62.3,56.0,8.16,8.09,5.06,15991.52045268247
3703,0.51,Very Good,G,VS2,61.2,55.0,5.13,5.16,3.15,1373.2014798933192
3704,0.35,Good,E,VS2,57.8,60.0,4.64,4.67,2.69,738.975064904385
3705,0.58,Ideal,I,VVS1,62.3,53.0,5.38,5.4,3.36,2077.6170192204327
3706,1.01,Very Good,D,VS2,59.8,60.0,6.46,6.51,3.88,5980.401283783642
3707,0.52,Ideal,I,VS2,61.9,58.0,5.14,5.17,3.19,1228.3155515948624
3708,1.02,Premium,D,SI2,62.8,55.0,6.46,6.38,4.03,4878.644155225819
3709,0.33,Premium,I,VS2,61.0,61.0,4.46,4.43,2.71,534.2997021094677
3710,0.8,Ideal,H,SI2,62.4,57.0,5.91,5.83,3.66,2270.3562038033815
3711,0.37,Ideal,D,VS2,61.3,56.0,4.6,4.64,2.83,928.9682751091212
3712,0.32,Premium,E,VVS1,61.8,59.0,4.35,4.39,2.7,866.1336014801749
3713,0.41,Ideal,F,VS2,61.9,56.0,4.76,4.74,2.94,1048.2793027825778
3714,1.33,Ideal,F,VVS2,61.9,55.0,7.02,7.07,4.36,11764.85219983126
3715,1.04,Ideal,I,SI1,63.0,56.0,6.49,6.39,4.06,4321.844142227911
3716,0.71,Premium,E,SI1,62.7,56.0,5.71,5.64,3.56,2623.294134540478
3717,0.9,Very Good,D,SI1,63.5,57.0,6.15,6.11,3.89,4574.945145069354
3718,1.21,Very Good,F,SI2,61.5,61.0,6.77,6.82,4.18,5608.485316838187
3719,1.2,Ideal,F,VVS1,62.0,56.0,6.76,6.82,4.21,10193.884529687144
3720,1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,7678.26738351503
3721,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1715.9439511757619
3722,1.03,Ideal,G,SI2,61.7,55.0,6.48,6.52,4.01,4145.784257771238
3723,1.21,Very Good,G,VS2,62.3,58.0,6.76,6.8,4.22,7250.0525596484895
3724,1.01,Ideal,J,VS2,62.2,54.0,6.41,6.47,4.01,3779.3959641980414
3725,0.47,Good,H,VS1,65.1,59.0,4.81,4.87,3.15,1132.0912353213487
3726,0.38,Ideal,I,VS1,62.3,55.0,4.63,4.66,2.89,743.1143970423865
3727,0.3,Premium,G,VS1,61.8,59.0,4.34,4.37,2.69,640.4893404263246
3728,1.04,Ideal,H,SI1,61.6,55.0,6.51,6.54,4.02,4560.724768859304
3729,0.92,Premium,E,SI2,61.7,59.0,6.27,6.18,3.84,3785.689288040615
3730,0.31,Good,G,VS2,63.4,59.0,4.29,4.32,2.73,594.9680939757096
3731,0.3,Premium,I,VS1,60.8,59.0,4.32,4.3,2.62,471.61553872200113
3732,1.0,Premium,D,SI1,61.3,61.0,6.52,6.39,3.96,6142.697042612268
3733,0.9,Good,G,VVS1,64.0,55.0,6.05,6.02,3.86,5015.911435144796
3734,1.51,Good,G,VS1,64.0,57.0,7.31,7.2,4.64,13065.445897960779
3735,1.6,Good,E,SI1,63.6,58.0,7.38,7.44,4.71,11647.951733232752
3736,1.2,Premium,I,VS2,62.2,61.0,6.74,6.73,4.19,5759.097712003083
3737,0.36,Premium,D,VS2,61.0,58.0,4.62,4.59,2.81,919.1871062892523
3738,2.12,Ideal,D,SI2,62.9,55.0,8.17,8.14,5.13,18507.425823289916
3739,0.7,Fair,F,SI2,64.8,57.0,5.65,5.59,3.64,2017.0809171536964
3740,1.05,Premium,F,VS2,62.3,59.0,6.5,6.46,4.04,6260.719593077859
3741,1.13,Very Good,E,SI2,60.3,58.0,6.78,6.86,4.11,5792.252524119138
3742,0.32,Ideal,G,VS2,61.4,55.0,4.46,4.4,2.72,679.2592854462068
3743,1.23,Ideal,J,VS2,61.7,57.0,6.87,6.8,4.22,5704.949010479111
3744,0.33,Ideal,G,SI2,62.9,55.0,4.46,4.41,2.79,539.0591609899529
3745,1.05,Very Good,G,SI2,63.2,54.0,6.52,6.49,4.11,4530.608434669238
3746,0.32,Premium,G,VS2,60.1,61.0,4.44,4.41,2.66,615.8871272931814
3747,0.3,Ideal,G,IF,62.3,54.0,4.32,4.35,2.7,863.0005603929037
3748,0.57,Ideal,F,SI2,61.0,56.0,5.37,5.32,3.26,1441.4827468772464
3749,1.01,Very Good,E,SI1,63.2,59.0,6.28,6.25,3.96,4639.217466982241
3750,0.5,Ideal,E,VS2,61.4,55.0,5.12,5.14,3.15,1583.187401826747
3751,1.62,Premium,F,VS1,61.3,57.0,7.6,7.55,4.64,16168.161374697247
3752,1.0,Ideal,G,VS1,62.9,57.0,6.36,6.32,3.99,5810.980374983871
3753,0.51,Ideal,G,VVS2,62.6,57.0,5.1,5.12,3.2,1838.8766644181437
3754,1.01,Ideal,G,VS2,61.6,56.0,6.46,6.43,3.97,5632.97799410143
3755,0.25,Very Good,D,VS1,62.1,60.0,4.03,4.05,2.51,537.5926396210646
3756,0.53,Ideal,G,SI2,62.4,56.0,5.18,5.14,3.22,1177.1194932220221
3757,2.02,Good,F,SI2,61.9,61.0,8.06,8.02,4.98,14752.931109080766
3758,0.33,Ideal,E,VS1,61.5,56.0,4.45,4.5,2.75,805.3248337650036
3759,0.6,Good,G,SI1,65.3,56.0,5.21,5.26,3.42,1515.670307175487
3760,0.4,Premium,F,SI1,62.6,59.0,4.74,4.68,2.95,910.1118873548198
3761,0.86,Very Good,H,SI1,59.7,59.0,6.14,6.23,3.69,2926.1083207105694
3762,0.56,Ideal,H,VVS1,62.3,55.0,5.26,5.3,3.29,2057.3249941367926
3763,0.52,Ideal,F,SI2,60.9,57.0,5.22,5.2,3.17,1234.7075642912716
3764,0.3,Good,I,SI1,63.3,59.0,4.22,4.25,2.68,377.2385947910066
3765,0.91,Premium,D,VS2,62.7,59.0,6.16,6.13,3.85,5068.39947114241
3766,1.02,Premium,G,VS2,62.1,59.0,6.47,6.41,4.0,5721.125410530085
3767,1.2,Fair,F,SI2,63.4,60.0,6.56,6.65,4.19,4112.4670818412915
3768,0.39,Ideal,G,VVS2,62.1,56.0,4.67,4.7,2.91,1095.1410723813287
3769,1.0,Very Good,G,VS2,63.0,59.0,6.36,6.4,4.02,5406.27287609566
3770,0.32,Ideal,G,VVS1,61.8,56.0,4.39,4.41,2.72,839.411307773848
3771,0.53,Premium,D,SI2,59.3,61.0,5.29,5.26,3.13,1331.7870289625234
3772,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,10277.461641590717
3773,0.38,Premium,F,SI1,62.0,58.0,4.6,4.63,2.86,731.7143320768658
3774,0.56,Ideal,E,SI1,61.7,56.0,5.33,5.3,3.28,1770.0359454163895
3775,1.13,Ideal,H,SI1,62.3,56.0,6.69,6.66,4.16,5634.369829119437
3776,1.21,Premium,H,VS2,60.5,60.0,6.95,6.9,4.19,7648.049602668618
3777,1.09,Premium,H,SI2,62.0,57.0,6.61,6.55,4.08,4194.633865594826
3778,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03,1225.652593317403
3779,0.3,Good,F,SI2,63.4,56.0,4.26,4.29,2.71,437.3060966807446
3780,0.29,Premium,F,SI1,62.4,58.0,4.24,4.26,2.65,496.9522886169209
3781,0.31,Premium,F,VS2,58.3,61.0,4.48,4.44,2.6,628.185897660974
3782,1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14,4266.271757711736
3783,1.04,Ideal,G,VS2,61.4,57.0,6.53,6.5,4.0,6005.502163714399
3784,0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,848.5260278823652
3785,1.07,Premium,D,SI1,60.2,55.0,6.68,6.64,4.01,6340.3557411288275
3786,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,2784.325199542545
3787,0.41,Ideal,H,VVS1,61.4,56.0,4.77,4.8,2.94,1153.4554906732344
3788,0.76,Very Good,H,SI1,61.4,57.0,5.89,5.94,3.63,2489.9068562245525
3789,0.72,Ideal,E,SI1,62.0,57.0,5.7,5.75,3.55,2601.856358527501
3790,1.33,Premium,H,VS2,60.7,59.0,7.08,7.13,4.31,8179.444196288924
3791,0.37,Ideal,F,VS2,61.7,55.0,4.61,4.73,2.88,870.6714145082581
3792,0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,455.38562421835826
3793,0.7,Premium,J,VS1,62.0,58.0,5.68,5.74,3.54,1957.8246050186435
3794,2.02,Premium,E,SI2,60.4,57.0,8.21,8.18,4.95,16963.311558304773
3795,0.31,Ideal,G,IF,61.2,55.0,4.4,4.42,2.7,900.6214702793418
3796,1.02,Premium,H,SI1,60.5,60.0,6.58,6.51,3.96,4770.959775156211
3797,0.31,Ideal,D,SI1,61.5,56.0,4.35,4.33,2.67,607.8083430574912
3798,2.04,Premium,H,SI1,62.2,60.0,8.07,8.0,5.0,15200.381251330233
3799,1.97,Very Good,H,VS2,62.9,59.0,7.9,8.01,5.0,15789.173938820986
3800,0.54,Ideal,F,VS2,61.4,57.0,5.2,5.25,3.21,1665.5766335290182
3801,1.13,Premium,H,SI2,61.1,59.0,6.73,6.65,4.09,4582.384967993435
3802,0.38,Very Good,E,SI2,61.6,57.0,4.61,4.65,2.85,642.759639297346
3803,0.7,Very Good,F,SI1,62.4,56.0,5.64,5.7,3.54,2315.8046678369246
3804,1.6,Premium,I,SI1,62.1,58.0,7.51,7.47,4.65,9397.610463623814
3805,1.0,Good,G,SI1,62.2,65.0,6.28,6.22,3.89,4022.4854763757835
3806,0.32,Ideal,E,VS2,62.6,53.0,4.38,4.37,2.74,714.7132812024315
3807,0.3,Ideal,E,VS2,62.5,56.0,4.3,4.28,2.68,666.0559815077688
3808,1.0,Ideal,F,SI1,62.7,57.0,6.44,6.38,4.02,5507.596953879062
3809,0.72,Ideal,I,VVS2,62.2,54.0,5.73,5.78,3.58,2744.474333494231
3810,0.42,Very Good,E,VS1,62.8,57.8,4.8,4.83,3.03,1281.2780124940855
3811,0.9,Very Good,I,SI1,61.8,58.0,6.2,6.26,3.85,3063.7840239971188
3812,0.7,Good,E,SI1,63.6,62.0,5.57,5.6,3.55,2389.725083560151
3813,1.06,Ideal,I,SI1,61.8,55.0,6.54,6.57,4.04,4190.379486157478
3814,0.52,Ideal,G,VVS1,60.7,55.0,5.19,5.29,3.18,1942.086839035465
3815,0.43,Premium,H,VS1,60.0,59.0,4.86,4.98,2.95,944.8419519176775
3816,0.31,Ideal,E,SI1,60.1,57.0,4.36,4.39,2.63,539.9974612324928
3817,1.0,Fair,E,SI1,57.4,61.0,6.53,6.63,3.78,4112.248666419334
3818,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.59,4.09,6055.368775796199
3819,1.18,Very Good,E,I1,62.5,58.0,6.62,6.75,4.18,3320.4838580720857
3820,1.11,Ideal,I,SI1,61.4,60.0,6.61,6.65,4.07,4489.386289098267
3821,0.31,Very Good,F,VS1,60.9,56.0,4.37,4.38,2.66,660.1999887419627
3822,1.27,Premium,I,VS1,59.5,61.0,7.08,7.04,4.2,7797.356874387184
3823,0.3,Premium,F,VS2,62.2,60.0,4.27,4.22,2.64,596.3191711426315
3824,0.85,Ideal,E,VS1,63.0,57.0,6.08,5.99,3.8,5101.521107332468
3825,0.28,Very Good,G,VS2,62.0,56.0,4.16,4.19,2.59,475.01528867526525
3826,0.32,Ideal,H,SI1,61.2,56.0,4.43,4.46,2.72,510.5521048441954
3827,1.71,Good,I,VS1,63.7,58.0,7.58,7.54,4.81,12466.373729620404
3828,1.06,Premium,H,VS2,62.6,58.0,6.54,6.49,4.08,5624.894102352563
3829,0.33,Very Good,H,VVS2,61.9,56.0,4.44,4.47,2.76,735.3504094624374
3830,0.75,Very Good,D,VVS2,59.4,59.0,5.88,5.94,3.51,4089.403148155214
3831,1.01,Very Good,H,VS2,61.2,57.0,6.49,6.41,3.95,5089.174111686531
3832,0.36,Ideal,I,VS1,60.5,57.0,4.56,4.59,2.77,627.1600685050104
3833,0.32,Premium,G,VS1,60.6,60.0,4.4,4.44,2.68,640.0669505363678
3834,0.91,Ideal,F,SI2,62.2,56.0,6.17,6.14,3.83,3366.9471156859436
3835,0.39,Ideal,E,VS1,62.3,54.4,4.66,4.69,2.91,1050.931943353153
3836,1.3,Premium,H,SI2,60.4,61.0,7.09,7.04,4.27,6223.4267113772685
3837,1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,4168.497563889968
3838,1.7,Very Good,F,VS2,60.8,60.0,7.65,7.68,4.66,15149.227932667904
3839,0.56,Very Good,E,VVS2,60.3,57.0,5.33,5.37,3.23,2256.2534074596006
3840,0.24,Ideal,I,VS1,62.0,56.0,4.0,4.01,2.48,352.1092621852255
3841,2.15,Premium,G,SI2,58.9,58.0,8.46,8.41,4.97,17408.81285875442
3842,1.17,Very Good,H,SI1,59.6,62.0,6.88,6.82,4.08,6103.16582933349
3843,0.31,Premium,H,SI2,59.5,59.0,4.39,4.45,2.63,365.28635557525865
3844,1.71,Premium,J,SI1,62.9,58.0,7.64,7.58,4.79,9249.08284399558
3845,0.42,Ideal,G,VS1,61.9,56.0,4.77,4.82,2.97,1060.3194884473191
3846,1.02,Very Good,D,VS2,63.7,55.0,6.42,6.45,4.1,6820.534570588711
3847,1.2,Very Good,E,VS2,60.7,59.0,6.79,6.86,4.14,7751.3949432695945
3848,1.01,Ideal,E,VS2,62.5,54.0,6.39,6.42,4.0,5906.241034044583
3849,0.32,Ideal,G,SI2,62.2,53.0,4.4,4.44,2.75,472.4621660927017
3850,0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,1436.590305222062
3851,1.23,Good,D,I1,63.7,58.0,6.79,6.72,4.3,4361.099742820497
3852,1.8,Premium,I,SI2,61.8,59.0,7.9,7.8,4.85,11070.339391300053
3853,1.51,Ideal,H,VS2,62.5,56.0,7.37,7.33,4.57,11619.803685838308
3854,0.54,Ideal,H,VS1,61.6,59.0,5.22,5.24,3.22,1609.3122200295452
3855,0.3,Ideal,G,VVS2,62.7,57.0,4.32,4.26,2.69,768.5006827817921
3856,1.68,Ideal,G,VS2,62.5,54.0,7.61,7.64,4.76,14853.962658223316
3857,0.77,Ideal,D,VS2,61.3,56.0,5.87,5.9,3.61,3644.7709941921125
3858,1.1,Premium,F,SI1,59.5,59.0,6.7,6.77,4.01,5721.864786204578
3859,0.76,Very Good,G,VS2,61.1,57.0,5.84,5.95,3.6,2914.013619334837
3860,1.02,Very Good,I,SI2,62.8,56.0,6.42,6.38,4.02,3252.896207764629
3861,1.25,Ideal,F,VVS1,62.2,56.0,6.89,6.93,4.3,11759.370498047816
3862,0.33,Premium,I,VS1,61.1,59.0,4.44,4.47,2.72,551.7826703527967
3863,0.5,Ideal,H,SI1,62.2,53.0,5.06,5.14,3.17,1062.1105916114213
3864,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,638.6773961126443
3865,0.31,Very Good,H,VVS2,62.6,56.0,4.33,4.36,2.72,671.9097153091997
3866,0.51,Premium,D,VS2,61.9,62.0,5.12,5.09,3.16,1739.5045301629493
3867,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,16821.26107356975
3868,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,906.56775751503
3869,0.77,Very Good,H,VS1,62.2,57.0,5.81,5.86,3.63,2879.7213867145283
3870,0.9,Good,F,SI2,64.2,62.0,6.0,6.08,3.88,3010.589563568731
3871,1.71,Ideal,J,VS1,62.1,55.0,7.73,7.65,4.78,12609.721346029139
3872,1.0,Good,D,SI1,57.6,62.0,6.62,6.5,3.78,5530.716302195765
3873,0.52,Very Good,E,SI1,62.8,57.0,5.09,5.13,3.21,1387.2327723141934
3874,0.31,Ideal,H,VS2,61.9,55.0,4.38,4.35,2.7,575.0548718735168
3875,0.33,Premium,G,VS2,61.3,59.0,4.46,4.44,2.73,662.9939765148728
3876,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,9342.788354949409
3877,0.82,Ideal,H,VS1,61.5,56.0,6.0,6.04,3.7,3483.5999867366127
3878,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,3508.2997763281123
3879,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,13681.914409766458
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,15947.530537894756
3881,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1647.9047814039768
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,662.0237787337733
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,6040.00929450437
3884,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,8674.657959484819
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1647.2524292376809
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,6769.543290193723
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,5895.01747756038
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,706.5046913606262
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,1933.3213155739206
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,703.7318015875233
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,918.9412877043293
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,5855.0117577600095
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,1266.1905251601643
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,868.9251184515626
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,848.6933751263233
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,899.0325999764603
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4325.934049419447
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,9647.574508454869
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,2055.212230514897
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,3295.172755738091
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1620.7774397144044
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,615.6435974034175
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,2281.4802906612895
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,13842.862096900497
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,4201.115078234998
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,1521.2860835456036
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,13218.071881669663
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,6732.403347722756
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,1051.679670240909
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,2562.66182363049
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,1186.4763461888133
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,635.8398909029048
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,1129.7015212671347
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1168.7461673561538
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,2034.011545864049
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1838.7789187982362
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,1449.5293240913168
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1441.467840521725
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,663.3458684589438
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,2665.763278628915
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,2399.476156086258
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,612.2180756279758
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1772.6908403201596
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,11189.016572704933
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1045.5741316430872
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,18590.977525236303
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3116.5570981214096
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2165.2986958241795
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,5974.393337817792
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1511.4846101982514
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,654.0106629564743
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,22320.582351351786
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,411.604654989437
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4263.649247633278
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,11398.936942561882
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,3799.0502282438533
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,10867.223025560279
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,2410.9203855983296
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,1330.0115947020654
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,10415.500362016077
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1399.2091214055206
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5283.148780694808
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,504.36916888136216
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1322.6496975469374
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,15096.873760309192
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,2612.825277634966
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1509.391350780155
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,785.5465251661846
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,704.3245393796907
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3317.131410231875
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1048.4916183939629
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1380.223303945133
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,881.6628288552773
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,584.1871450590063
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1545.3742206473444
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5143.367829879979
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,613.4029106892945
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,1018.9266042738012
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1107.6996359247298
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,805.3063209381105
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,6357.4980680052895
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,781.0244328598168
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,3772.1054017904303
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,922.0474064143975
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4178.945941747435
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5405.535998182048
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1948.432756288855
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3176.2916302640915
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1133.2194789216207
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,7381.705409034577
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,2978.9371964665684
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,526.8410307855053
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,4623.307616063799
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2439.3672883433587
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,1519.000685961843
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,3490.159664097333
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,433.5857606484501
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,4064.4776694565803
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,3906.2288540867976
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4775.641235779369
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,587.302700683479
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,863.863989156902
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,6839.615016224289
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,2401.0581163274423
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,946.1571093632735
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,752.9190650450316
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,547.0446138877886
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,2660.2261852375977
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1396.0690778346768
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,818.2447332118982
