,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1444.256125491092
4246,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1615.8004062943091
4247,1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,7123.649425188898
4248,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,457.7165287490283
4249,2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,12378.651305137284
4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,14858.751822318809
4251,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,1896.0581651633365
4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3199.8791716159562
4253,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1501.5215342101017
4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,1012.9785297608339
4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,4836.542663064985
4256,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,15588.904268719283
4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,723.5307967240198
4258,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,712.923432651634
4259,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,10650.241816575444
4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5336.049557184452
4261,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,657.5042182750659
4262,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5648.011180904087
4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2117.041828476153
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,621.6944579126091
4265,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2369.996275560161
4266,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1382.5707893103715
4267,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4586.814038684306
4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1057.2646110971061
4269,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9854.99137508311
4270,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2231.4776818830205
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,8110.830692045627
4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,368.07338081222065
4273,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,408.0769649021683
4274,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,4462.692755050856
4275,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1588.2259512357714
4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,7792.392000437126
4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,13796.162476428666
4278,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2177.299783497553
4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1525.9816050365164
4280,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,756.363116753493
4281,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2001.348959732037
4282,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6408.980451143826
4283,1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,11731.4848406439
4284,1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4283.229681605081
4285,1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,5997.859992764035
4286,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,866.9867025667087
4287,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7670.735025252377
4288,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,596.0037065227381
4289,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2302.2015032105437
4290,0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,682.9822850594934
4291,1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5180.265809657657
4292,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2121.7819250750877
4293,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1202.131071633992
4294,1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5698.390328973119
4295,1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6529.341863170375
4296,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,2797.441700743919
4297,1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,8578.891892055299
4298,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1196.556362944996
4299,0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2091.3237832639334
4300,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1284.2926396707599
4301,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2200.7518147927617
4302,0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,517.5780507710268
4303,0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,999.1641731224782
4304,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1651.8994052786054
4305,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,834.9688864427724
4306,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,8005.979912357702
4307,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,1934.3866511078338
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,1691.4286775135367
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1410.9486146506288
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,2654.282653763219
4311,1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,5508.220167367772
4312,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,16256.221419318741
4313,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,11245.042258247098
4314,1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5524.913838633122
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,907.0711376445055
4316,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,673.2098750423027
4317,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1043.1565228142144
4318,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,615.9951152936167
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,8548.540971758655
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,721.9337649086491
4321,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,10281.687333598184
4322,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2245.69451854482
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,855.9804673428811
4324,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2499.9252759031233
4325,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5574.631922521856
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4108.229668612522
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,776.2606433559903
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,673.2102434032439
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4752.903474054547
4330,1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,4866.273372076601
4331,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,604.8676960201773
4332,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,5581.284218774761
4333,0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,707.7683595400297
4334,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9797.978875759532
4335,1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,3711.522426707156
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,5740.488069659777
4337,0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4026.0276631664474
4338,0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,2860.812735532273
4339,1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,3076.9227831742123
4340,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1761.5269780594585
4341,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,1060.989936604745
4342,1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,5155.43735429523
4343,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,2096.336684662553
4344,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,4949.8532889939825
4345,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1752.181483285003
4346,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,509.08738521485003
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6710.943809524855
4348,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,686.0662852981792
4349,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,3185.834836934575
4350,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,6076.595877564968
4351,1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,6579.992692974901
4352,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,17750.08270218219
4353,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1472.1125418788965
4354,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2605.121796816292
4355,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2393.3037875295477
4356,1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,8956.353310309054
4357,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,9869.870459524078
4358,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5125.008438463315
4359,1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,3748.5321170225643
4360,2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,12618.031143080983
4361,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1415.156498562213
4362,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4045.626838428102
4363,0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3057.5320946749457
4364,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,704.8757126076844
4365,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1122.846344974245
4366,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,639.1008354540144
4367,0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,2123.171373796168
4368,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,699.1436803243693
4369,0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,2850.741542078682
4370,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,5423.566124226453
4371,0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1101.4498171457421
4372,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2148.5500039834733
4373,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3095.2520996003846
4374,0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,719.8442081018865
4375,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,2061.8332062817835
4376,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,685.9394118584489
4377,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,461.07957778169606
4378,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3116.91923269774
4379,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2123.1104215884575
4380,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1928.688207246925
4381,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,464.1332746412372
4382,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3074.1757228325046
4383,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,6815.927743366505
4384,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,8766.525937675022
4385,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,745.0277418093166
4386,0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1918.7086809846546
4387,1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,7213.752005014565
4388,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,652.2633880589048
4389,1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,12984.83185757063
4390,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3185.621169522664
4391,0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,699.2465576091362
4392,0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,460.92481289253556
4393,1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,4723.115601780717
4394,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,2125.872645240778
4395,2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,15128.811881708032
4396,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1420.4263945524415
4397,0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,2712.6545306713315
4398,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1536.690984190713
4399,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,853.2458257081922
4400,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,15278.966839419774
4401,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,654.6792396683006
4402,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,748.7599050252946
4403,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1178.3828926861163
4404,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,771.7884235629579
4405,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1391.9000375491376
4406,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,569.0811394351508
4407,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,6250.225027261781
4408,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,976.2402018686302
4409,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,585.5306980023746
4410,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,7536.086753683724
4411,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,462.14509421890733
4412,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,6826.0232397282525
4413,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,4857.474158187069
4414,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,6656.137052537375
4415,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3709.6326582375036
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,518.6781402372742
4417,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,9390.526570022565
4418,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,847.8524415280974
4419,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,3502.2502735963462
4420,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,2284.790817547454
4421,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,3627.3588146568013
4422,1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,5622.8437301648355
4423,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1092.4635852907775
4424,2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,19386.814273050568
4425,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,722.4445380155424
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4762.485040156828
4427,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,8964.51368102731
4428,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,507.6832689599859
4429,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,488.7171681987784
4430,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5348.863125397066
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,992.8053198705559
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,14786.489981343957
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,506.62528086380644
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1889.5892955397298
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,4857.805196906465
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,2800.6260850357103
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,14424.339679393315
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,1035.6479682186423
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4131.649093176516
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4393.616800296707
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,11378.69414051179
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,724.5913157528892
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,2670.4633467095628
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,5371.797658486136
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,655.7028089043981
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,526.6588645187632
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,490.7602116743088
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,704.231277826311
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1361.8387398543123
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,531.3189488569026
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3298.852763964086
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,632.6907669108938
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,690.0491282282145
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2232.54810826205
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,12485.161152035054
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,2144.2690851085185
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4513.007750720302
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2104.5852634153116
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,5537.115016274224
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,3912.1810995586898
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,3139.5219956490096
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,800.545991845579
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,10093.483521169508
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,3708.0829172214303
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,2960.9706889673253
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,7619.337915910097
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,680.5882256928337
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,4174.340817389493
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6354.625071810262
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,4679.02299491424
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,611.5574337798121
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1028.7575658194585
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,807.1005515865526
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,4468.157689672489
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,5577.113688815544
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,5739.153583355296
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,4558.607778933662
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,562.1870133430205
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,752.6510172887165
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3745.14563654948
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,4084.3644596624354
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,9655.655452755598
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2517.4298070225705
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,9146.369358393138
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,3579.1288305617622
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,4459.215804469831
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,610.5161645480471
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2130.7407953585475
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,6266.246666767372
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,776.3788576534419
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4197.215090131411
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1608.000238826052
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,645.902296530315
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,697.88890449048
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1638.2379955062831
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1438.2207049984347
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,11700.92029217193
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,815.1928257993821
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,623.5097923848451
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,648.6214312865307
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,1564.333471257822
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,14468.994407361386
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1453.4523000584334
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,3726.0779873197944
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,654.3892555532042
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,745.0568670908357
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,11633.632948442813
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,635.6974886490854
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,6387.721210307416
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,10039.87822370037
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,4864.648761419488
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1580.2717905141794
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,859.243241989242
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,12539.770244093976
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,3895.9749913046685
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,4958.665637785707
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,5977.65431178267
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,485.47609567709884
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,14943.155132883025
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,1759.8628841523475
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,620.5235651259884
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,1114.5411004748971
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,2543.412463820389
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1654.670456952262
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5264.321537745838
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,4161.174054644825
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,6252.547266091379
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,504.701962092188
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,14090.139452690766
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,5761.615885626794
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,844.1257019310199
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1827.0922323503137
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,5256.170532507325
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,6395.432378496893
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,2486.665837534292
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,885.7754401069615
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,5999.6037231376
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,904.8040788877208
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,4219.214887795219
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,2770.6455315460944
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,7248.5079145735845
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,1381.360462508244
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,11000.619830340045
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,535.5859039028333
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,752.1461348263941
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,508.1892319607851
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,518.850429672594
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,660.2167162665323
